#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BAFD0F
#Date Time: 2025-11-25 16:44:04.475.821.420
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 6.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.0001523,2.954597004732414
-0.00015229,2.947349051472288
-0.00015228,2.929229168322004
-0.00015227,2.947349051472321
-0.00015226,2.965468934622605
-0.00015225,2.950973028102351
-0.00015224,2.969092911252668
-0.00015223,2.987212794402985
-0.00015222,2.998084724293154
-0.00015221,3.023452560703618
-0.0001522,3.034324490593807
-0.00015219,3.048820397114061
-0.00015218,3.037948467223871
-0.00015217,3.052444373744098
-0.00015216,3.066940280264371
-0.00015215,3.063316303634315
-0.00015214,3.092308116674821
-0.00015213,3.117675953085264
-0.00015212,3.117675953085264
-0.00015211,3.121299929715374
-0.0001521,3.146667766125771
-0.00015209,3.128547882975454
-0.00015208,3.143043789495708
-0.00015207,3.153915719385877
-0.00015206,3.182907532426384
-0.00015205,3.172035602536214
-0.00015204,3.182907532426404
-0.00015203,3.222771275357101
-0.00015202,3.193779462316594
-0.00015201,3.201027415576707
-0.000152,3.23364320524729
-0.00015199,3.23364320524729
-0.00015198,3.251763088397607
-0.00015197,3.273506948177987
-0.00015196,3.273506948177987
-0.00015195,3.280754901438127
-0.00015194,3.28800285469824
-0.00015193,3.295250807958366
-0.00015192,3.30974671447862
-0.00015191,3.316994667738733
-0.0001519,3.32786659762893
-0.00015189,3.324242620998874
-0.00015188,3.345986480779253
-0.00015187,3.356858410669443
-0.00015186,3.374978293819726
-0.00015185,3.385850223709904
-0.00015184,3.360482387299506
-0.00015183,3.400346130230202
-0.00015182,3.396722153600139
-0.00015181,3.40759408349033
-0.0001518,3.407594083490343
-0.00015179,3.414842036750456
-0.00015178,3.436585896530836
-0.00015177,3.451081803051089
-0.00015176,3.46195373294128
-0.00015175,3.465577709571336
-0.00015174,3.490945545981793
-0.00015173,3.494569522611849
-0.00015172,3.501817475871976
-0.00015171,3.512689405762166
-0.0001517,3.516313382392223
-0.00015169,3.519937359022306
-0.00015168,3.527185312282419
-0.00015167,3.548929172062799
-0.00015166,3.556177125322925
-0.00015165,3.59604086825355
-0.00015164,3.5851689383634
-0.00015163,3.567049055213116
-0.00015162,3.603288821513749
-0.00015161,3.599664844883685
-0.0001516,3.621408704664066
-0.00015159,3.650400517704592
-0.00015158,3.661272447594762
-0.00015157,3.650400517704572
-0.00015156,3.661272447594762
-0.00015155,3.672144377484952
-0.00015154,3.690264260635236
-0.00015153,3.704760167155522
-0.00015152,3.740999933456155
-0.00015151,3.719256073675775
-0.0001515,3.740999933456155
-0.00015149,3.759119816606439
-0.00015148,3.773615723126758
-0.00015147,3.791735606277041
-0.00015146,3.798983559537168
-0.00015145,3.831599349207738
-0.00015144,3.809855489427397
-0.00015143,3.835223325837847
-0.00015142,3.860591162248245
-0.00015141,3.853343208988118
-0.0001514,3.889582975288751
-0.00015139,3.885958998658694
-0.00015138,3.911326835069072
-0.00015137,3.878711045398561
-0.00015136,3.914950811699194
-0.00015135,3.929446718219448
-0.00015134,3.940318648109638
-0.00015133,3.943942624739694
-0.00015132,3.958438531259954
-0.00015131,3.965686484520081
-0.0001513,3.994678297560587
-0.00015129,3.980182391040334
-0.00015128,3.994678297560561
-0.00015127,4.020046133971063
-0.00015126,4.038166017121347
-0.00015125,4.049037947011537
-0.00015124,4.063533853531791
-0.00015123,4.099773619832358
-0.00015122,4.099773619832423
-0.00015121,4.099773619832423
-0.0001512,4.092525666572297
-0.00015119,4.11789350298274
-0.00015118,4.132389409502967
-0.00015117,4.12514145624288
-0.00015116,4.132389409502993
-0.00015115,4.146885316023247
-0.00015114,4.168629175803627
-0.00015113,4.175877129063753
-0.00015112,4.212116895364386
-0.00015111,4.212116895364386
-0.0001511,4.233860755144766
-0.00015109,4.251980638295083
-0.00015108,4.244732685034957
-0.00015107,4.26285256818524
-0.00015106,4.248356661665053
-0.00015105,4.266476544815336
-0.00015104,4.30271631111597
-0.00015103,4.30271631111597
-0.00015102,4.31358824100614
-0.00015101,4.331708124156509
-0.000151,4.349828007306793
-0.00015099,4.346204030676729
-0.00015098,4.360699937196983
-0.00015097,4.389691750237437
-0.00015096,4.393315726867552
-0.00015095,4.393315726867552
-0.00015094,4.404187656757743
-0.00015093,4.422307539908059
-0.00015092,4.433179469798249
-0.00015091,4.425931516538188
-0.0001509,4.462171282838756
-0.00015089,4.473043212728945
-0.00015088,4.487539119249199
-0.00015087,4.512906955659642
-0.00015086,4.523778885549812
-0.00015085,4.516530932289745
-0.00015084,4.538274792070085
-0.00015083,4.545522745330212
-0.00015082,4.552770698590338
-0.00015081,4.578138535000735
-0.0001508,4.563642628480542
