#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB05B2
#Date Time: 2026-03-11 13:29:20.473.934.710
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 10 X Sample Mode: Average

Time (s),Channel 2 (V)
-0.00020482,10.06179482169373
-0.0002048,10.04904859697882
-0.00020478,10.02036959137029
-0.00020476,9.996470420029851
-0.00020474,9.963011580153232
-0.00020472,9.934332574544701
-0.0002047,9.902467012757445
-0.00020468,9.880161119506365
-0.00020466,9.867414894791462
-0.00020464,9.833956054914843
-0.00020462,9.802090493127587
-0.0002046,9.787750990323321
-0.00020458,9.765445097072242
-0.00020456,9.717646754391357
-0.00020454,9.698527417319003
-0.00020452,9.671441689799835
-0.0002045,9.636389571833853
-0.00020448,9.626829903297676
-0.00020446,9.604524010046596
-0.00020444,9.585404672974242
-0.00020442,9.559912223544437
-0.0002044,9.540792886472083
-0.00020438,9.518486993221003
-0.00020436,9.507334046595464
-0.00020434,9.49936765614865
-0.00020432,9.481841597165658
-0.0002043,9.45475586964649
-0.00020428,9.442009644931588
-0.00020426,9.427670142127322
-0.00020424,9.42607686403796
-0.00020422,9.395804580340066
-0.0002042,9.391024746071977
-0.00020418,9.375091965178349
-0.00020416,9.35278607192727
-0.00020414,9.33048017867619
-0.00020412,9.33048017867619
-0.0002041,9.324107066318739
-0.00020408,9.298614616888933
-0.00020406,9.300207894978296
-0.00020404,9.26834233319104
-0.00020402,9.260375942744226
-0.000204,9.250816274208049
-0.00020398,9.223730546688881
-0.00020396,9.19505154108035
-0.00020394,9.191864984901624
-0.00020392,9.185491872544173
-0.0002039,9.153626310756916
-0.00020388,9.137693529863288
-0.00020386,9.109014524254757
-0.00020384,9.105827968076031
-0.00020382,9.067589293931324
-0.0002038,9.058029625395147
-0.00020378,9.04846995685897
-0.00020376,9.024570785518527
-0.00020374,9.010231282714262
-0.00020372,8.989518667552545
-0.0002037,8.971992608569554
-0.00020368,8.962432940033377
-0.00020366,8.928974100156758
-0.00020364,8.906668206905678
-0.00020362,8.893921982190776
-0.0002036,8.87958247938651
-0.00020358,8.838157249063077
-0.00020356,8.830190858616263
-0.00020354,8.822224468169448
-0.00020352,8.785579072114103
-0.0002035,8.799918574918369
-0.00020348,8.761679900773661
-0.00020346,8.748933676058758
-0.00020344,8.73300089516513
-0.00020342,8.723441226628953
-0.0002034,8.688389108662971
-0.00020338,8.68201599630552
-0.00020336,8.674049605858706
-0.00020334,8.656523546875714
-0.00020332,8.631031097445909
-0.0002033,8.610318482284192
-0.00020328,8.59757225756929
-0.00020326,8.581639476675662
-0.00020324,8.562520139603308
-0.00020322,8.538620968262865
-0.0002032,8.527468021637326
-0.00020318,8.517908353101149
-0.00020316,8.50197557220752
