#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB05B2
#Date Time: 2026-03-11 12:26:27.294.843.280
#Sample rate: 3200Hz
#Samples: 16384
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 10 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 10 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-2.56,0.01766323694814223,-0.1033193884411007
-2.5596875,0.01846052676486986,-0.09216644181556095
-2.559375,0.01846052676486986,-0.07782693901130858
-2.5590625,0.02164968603178038,-0.05870760193894162
-2.55875,0.022446975848508,-0.03560506964318065
-2.5584375,0.02643342493214615,-0.01807901066018957
-2.558125,0.03041987401578429,-0.0013495907218799
-2.5578125,0.03440632309942316,0.01378655112707419
-2.5575,0.03520361291615006,0.02175294157388107
-2.5571875,0.03600090273287768,0.02573613679728813
-2.556875,0.03600090273287768,0.02892269297601524
-2.5565625,0.03600090273287768,0.03051597106537661
-2.55625,0.03600090273287768,0.03131261011005802
-2.5559375,0.03600090273287768,0.03210924915473871
-2.555625,0.03600090273287768,0.03290588819942085
-2.5553125,0.03600090273287768,0.03210924915473944
-2.555,0.03600090273287768,0.03131261011005874
-2.5546875,0.03839277218306057,0.04166891769091639
-2.554375,0.03998735181651655,0.06397481094200827
-2.5540625,0.04078464163324345,0.07751767470157997
-2.55375,0.04875753980051974,0.1388588811420488
-2.5534375,0.05114940925070335,0.2065731999400007
-2.553125,0.05194669906743025,0.241625317905951
-2.5528125,0.05194669906743025,0.2591513768889421
-2.5525,0.05194669906743025,0.2599480159336228
-2.5521875,0.05194669906743025,0.2655244892463934
-2.551875,0.04955482961724737,0.2495917083527651
-2.5515625,0.04955482961724737,0.2328622884144707
-2.55125,0.04716296016706448,0.2073698389846503
-2.5509375,0.04716296016706448,0.1802841114654822
-2.550625,0.04397380090015397,0.1444353544548186
-2.5503125,0.04158193144997108,0.1157563488462878
-2.55,0.04158193144997036,0.09026389941646228
-2.5496875,0.04078464163324345,0.06795800616540301
-2.549375,0.0391900619997882,0.04485547386964204
-2.5490625,0.03201445364923519,0.008210077814278216
-2.54875,0.02723071474887378,-0.01250253734741968
-2.5484375,0.02563613511541852,-0.02285884492827804
-2.548125,0.02324426566523781,-0.0395882648665725
