#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB05B2
#Date Time: 2026-03-11 12:36:48.282.077.430
#Sample rate: 3200Hz
#Samples: 16384
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 10 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 10 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-2.56,0.01527136749795935,-0.06826727047511857
-2.5596875,0.01527136749795935,-0.1009294713070565
-2.559375,0.01686594713141316,-0.09933619321769512
-2.5590625,0.01606865731468698,-0.09296308086024237
-2.55875,0.01766323694814223,-0.07703029996661412
-2.5584375,0.01925781658159749,-0.06189415811766727
-2.558125,0.022446975848508,-0.03799498677722489
-2.5578125,0.02404155548196761,-0.02046892779421787
-2.5575,0.02882529438232903,-0.002942868811242726
-2.5571875,0.03281174346596717,0.01298991208238553
-2.556875,0.03520361291614933,0.02493949775261107
-2.5565625,0.03440632309942243,0.0297193320206952
-2.55625,0.03520361291615006,0.03210924915473944
-2.5559375,0.03600090273287695,0.03529580533346219
-2.555625,0.03600090273287768,0.03529580533346509
-2.5553125,0.03679819254960531,0.0360924443781465
-2.555,0.03600090273287841,0.03529580533346581
-2.5546875,0.03600090273287768,0.03529580533346509
-2.554375,0.03520361291615079,0.03370252724410443
-2.5540625,0.03600090273287768,0.0360924443781465
-2.55375,0.03839277218306057,0.05521178145050041
-2.5534375,0.04078464163324708,0.0727378404335154
-2.553125,0.0447710907168816,0.09902692890797811
-2.5528125,0.05194669906743025,0.1786908333761194
-2.5525,0.05114940925070335,0.2248958979675993
-2.5521875,0.05274398888415788,0.2495917083527651
-2.551875,0.05114940925070263,0.2527782645314908
-2.5515625,0.05354127870088334,0.2583547378442556
-2.55125,0.05114940925070263,0.2535749035761722
-2.5509375,0.04955482961724737,0.2336589274591369
-2.550625,0.04796024998379211,0.2121496732527387
-2.5503125,0.04875753980051974,0.181877389554845
-2.55,0.04556838053360632,0.1524017449016045
-2.5496875,0.04237922126669871,0.1213328221590577
-2.549375,0.04158193144997108,0.09504373368457104
-2.5490625,0.04078464163324273,0.07194120138879341
-2.54875,0.03998735181651582,0.05361850336113758
-2.5484375,0.03520361291615006,0.0233462196632439
-2.548125,0.02802800456560793,-0.007722703079302944
-2.5478125,0.02643342493214615,-0.0196722887495524
-2.5475,0.02324426566523563,-0.03082523537509217
-2.5471875,0.02164968603178183,-0.04914793340274801
-2.546875,0.02085239621505275,-0.0634874362070301
-2.5465625,0.02005510639832367,-0.0746403828325764
-2.54625,0.01846052676486986,-0.0818101342347026
-2.5459375,0.01846052676486986,-0.0889798856368353
-2.545625,0.02085239621505347,-0.07862357805596536
-2.5453125,0.02164968603178038,-0.06587735334107434
-2.545,0.02164968603178038,-0.05472440671553456
-2.5446875,0.02164968603178038,-0.04755465531340836
-2.544375,0.02483884529869089,-0.02923195728572935
-2.5440625,0.02962258419905666,-0.007722703079331202
-2.54375,0.02962258419905666,-0.0005529516772050085
-2.5434375,0.01766323694814223,-0.04835129435808325
-2.543125,0.01527136749795935,-0.09535299799428661
-2.5428125,0.01766323694814223,-0.1017261103517379
-2.5425,0.01766323694814223,-0.09614963703896802
-2.5421875,0.01766323694814296,-0.0834034123240531
-2.541875,0.01846052676486986,-0.0698605485644814
-2.5415625,0.02085239621505275,-0.04596137722403901
-2.54125,0.02244697584851163,-0.02684204015166845
-2.5409375,0.02643342493214615,-0.008519342124012615
-2.540625,0.03121716383251191,0.007413438769615641
-2.5403125,0.03520361291614643,0.02175294157386803
-2.54,0.03520361291615006,0.02892269297601379
-2.5396875,0.03520361291615006,0.03210924915473944
-2.539375,0.03520361291615006,0.0344991662887815
-2.5390625,0.03600090273287768,0.0360924443781465
-2.53875,0.03600090273287768,0.03529580533346581
-2.5384375,0.03600090273287768,0.0360924443781465
-2.538125,0.03600090273287768,0.03529580533346509
-2.5378125,0.03600090273287768,0.03529580533346292
-2.5375,0.03600090273287768,0.03290588819942085
-2.5371875,0.03759548236633294,0.04724539100368628
-2.536875,0.03998735181651365,0.06795800616538417
-2.5365625,0.04158193144997108,0.08150086992498703
-2.53625,0.050352119433975,0.1508084668122699
-2.5359375,0.0511494092507019,0.2113530342080022
-2.535625,0.05194669906743025,0.241625317905951
-2.5353125,0.05194669906743025,0.2543715426208536
-2.535,0.05194669906743025,0.255168181665535
-2.5346875,0.05274398888415788,0.2583547378442607
-2.534375,0.05035211943397282,0.2408286788612522
-2.5340625,0.04796024998379211,0.2217093417889157
-2.53375,0.04796024998379211,0.1930303361803848
-2.5334375,0.0463656703503354,0.1619614134377836
-2.533125,0.0447710907168816,0.1332824078292789
-2.5328125,0.04237922126669871,0.1061966803101108
-2.5325,0.04237922126669871,0.08070423088032881
-2.5321875,0.03998735181651582,0.05999161571858888
-2.531875,0.03759548236633294,0.03529580533346509
-2.5315625,0.03041987401579081,0.001040326412195494
-2.53125,0.02723071474887378,-0.01648573257082674
-2.5309375,0.02563613511541562,-0.02524876206233822
-2.530625,0.022446975848508,-0.04277482104531336
-2.5303125,0.02085239621505275,-0.05950424098362303
-2.53,0.02005510639832439,-0.07145382665385003
-2.5296875,0.01925781658159749,-0.07782693901129553
-2.529375,0.01766323694814223,-0.0889798856368353
-2.5290625,0.01925781658159604,-0.08340341232407049
-2.52875,0.02085239621505275,-0.07065718760916281
-2.5284375,0.02164968603178038,-0.05870760193894162
-2.528125,0.02085239621505347,-0.04914793340277336
-2.5278125,0.02324426566523563,-0.03799498677722489
-2.5275,0.0280280045656014,-0.01329917639210109
-2.5271875,0.03201445364923954,0.001040326412164338
-2.526875,0.02164968603178038,-0.02524876206232228
-2.5265625,0.0152713674979608,-0.0826067732794014
-2.52625,0.01686594713141461,-0.1017261103517379
-2.5259375,0.01766323694814223,-0.09853955417301226
-2.525625,0.01766323694814368,-0.09057316372618364
-2.5253125,0.01925781658159749,-0.07464038283256988
-2.525,0.02085239621505275,-0.05313112862617173
-2.5246875,0.02244697584850655,-0.0348084305985159
-2.524375,0.02643342493214615,-0.01648573257082674
-2.5240625,0.03121716383251191,0.001836965456845751
-2.52375,0.03440632309941953,0.01617646826109814
-2.5234375,0.03600090273287768,0.02653277584196955
-2.523125,0.03600090273287768,0.03051597106537879
-2.5228125,0.03600090273287768,0.03290588819942085
-2.5225,0.03600090273287768,0.03370252724410226
-2.5221875,0.03679819254960531,0.03529580533346509
-2.521875,0.03679819254960531,0.03529580533346509
-2.5215625,0.03600090273287768,0.03449916628878368
-2.52125,0.03679819254960459,0.03449916628878368
-2.5209375,0.03679819254960531,0.03370252724410226
-2.520625,0.03839277218306057,0.04007563960155357
-2.5203125,0.04078464163324128,0.06158489380793214
-2.52,0.04078464163324345,0.07592439661221714
-2.5196875,0.04716296016706448,0.1173496269356506
-2.519375,0.05274398888415788,0.1946236142697476
-2.5190625,0.05194669906743025,0.2328622884144555
-2.51875,0.05194669906743025,0.2511849864421279
-2.5184375,0.05194669906743025,0.2511849864421279
-2.518125,0.05274398888415788,0.2599480159336235
-2.5178125,0.04955482961724664,0.2472017912187049
-2.5175,0.04875753980051974,0.2296757322357298
-2.5171875,0.04796024998379211,0.204979921850606
-2.516875,0.04716296016706521,0.1723177210186978
