Time (s),Channel 1 (V),Channel 2 (V)
2.0375,3.073675104,3.192376339
2.0378125,3.538495068,3.654426985
2.038125,3.536103198,3.769939647
2.0384375,3.533711329,3.882265752
2.03875,3.531319459,3.88385903
2.0390625,3.420496175,3.440131082
2.039375,2.837677319,3.080846873
2.0396875,3.513779083,3.539710963
2.04,3.518562822,3.709395079
2.0403125,3.518562822,3.811364877
2.040625,3.516170953,3.874299362
2.0409375,3.421293465,3.445707556
2.04125,2.721273005,3.00835272
2.0415625,3.462752535,3.512625235
2.041875,3.477103752,3.665579932
2.0421875,3.474711882,3.764363173
2.0425,3.474711882,3.811364877
2.0428125,3.474711882,3.6424774
2.043125,3.076864264,3.181223393
2.0434375,3.26821382,3.303109167
2.04375,3.466738984,3.585916027
2.0440625,3.462752535,3.719751387
2.044375,3.461157955,3.844027078
2.0446875,3.456374216,3.604238726
2.045,3.036999773,3.161307417
2.0453125,3.084837162,3.23380157
2.045625,3.438036551,3.629731175
2.0459375,3.435644681,3.746040475
2.04625,3.435644681,3.834467409
2.0465625,3.434847391,3.794635457
2.046875,3.241105966,3.296736054
2.0471875,2.817745073,3.054557785
2.0475,3.419698885,3.473589922
2.0478125,3.423685334,3.620968145
2.048125,3.421293465,3.731700973
2.0484375,3.422090754,3.769939647
2.04875,3.328010556,3.386756266
2.0490625,2.749178149,3.029065335
2.049375,3.403753089,3.509438679
2.0496875,3.405347668,3.65044379
2.05,3.401361219,3.764363173
2.0503125,3.400563929,3.822517824
2.050625,3.393388321,3.582729471
2.0509375,2.78904264,3.064117453
2.05125,3.128688102,3.252920907
2.0515625,3.385415423,3.574763081
2.051875,3.383023553,3.673546322
2.0521875,3.379037104,3.772329564
2.0525,3.379037104,3.632121092
2.0528125,2.812164045,3.060134258
2.053125,2.926973778,3.139798162
2.0534375,3.324024107,3.527761377
2.05375,3.323226817,3.619374867
2.0540625,3.317645788,3.703818606
2.054375,3.316051209,3.707801801
2.0546875,3.232335778,3.360467178
2.055,2.769110394,3.031455252
2.0553125,3.287348775,3.373213403
2.055625,3.304889151,3.530947933
2.0559375,3.302497282,3.670359766
2.05625,3.301699992,3.746837115
2.0565625,3.238714097,3.357280622
2.056875,2.636760285,2.986046827
2.0571875,3.155795956,3.30868564
2.0575,3.276984008,3.562016856
2.0578125,3.272997559,3.66717321
2.058125,3.26741653,3.742853919
2.0584375,3.26741653,3.644070678
2.05875,2.973216588,3.137408245
2.0590625,2.705327209,3.002776247
2.059375,3.253065313,3.406672242
2.0596875,3.254659893,3.532541211
2.06,3.254659893,3.634511009
2.0603125,3.250673444,3.660003459
2.060625,3.133471841,3.276023439
2.0609375,2.5729771,2.944621597
2.06125,3.227552039,3.409858799
2.0615625,3.229146619,3.54210088
2.061875,3.227552039,3.654426985
2.0621875,3.22436288,3.71736147
2.0625,3.22356559,3.514218513
2.0628125,2.671043747,3.005962803
2.063125,2.854420405,3.103152766
2.0634375,3.210011663,3.457657141
2.06375,3.210808953,3.558033661
2.0640625,3.209214373,3.658410181
2.064375,3.207619794,3.60901856
2.0646875,2.846447507,3.085626707
2.065,2.532315319,2.931078733
2.0653125,3.150214927,3.408265521
2.065625,3.154201376,3.502268928
2.0659375,3.154998666,3.593882418
2.06625,3.154998666,3.628137897
2.0665625,3.141444739,3.427384858
2.066875,2.698151601,3.016319111
2.0671875,2.949297893,3.150951109
2.0675,3.141444739,3.40029913
2.0678125,3.139052869,3.522981543
2.068125,3.136661,3.645663956
2.0684375,3.13506642,3.488726064
2.06875,2.827312551,3.063320814
2.0690625,2.543477376,2.952587987
2.069375,3.102377538,3.403485686
2.0696875,3.103174828,3.522981543
2.07,3.100782958,3.615391672
2.0703125,3.099985668,3.644867317
2.070625,3.044972671,3.335771367
2.0709375,2.494842698,2.909569479
2.07125,2.842461058,3.104746044
2.0715625,3.082445292,3.364450373
2.071875,3.081648003,3.4751832
2.0721875,3.080053423,3.562016856
2.0725,3.078458843,3.479963035
2.0728125,2.709313658,3.031455252
2.073125,2.588922896,2.968520768
2.0734375,3.0505537,3.369230207
2.07375,3.05135099,3.475979839
2.0740625,3.0505537,3.584322749
2.074375,3.046567251,3.611408477
2.0746875,2.995540702,3.30868564
2.075,2.345749502,2.860974497
2.0753125,2.826515261,3.111915796
2.075625,3.028229585,3.37560332
2.0759375,3.028229585,3.471996644
2.07625,3.027432295,3.568389968
2.0765625,3.025837715,3.480759674
2.076875,2.583341867,2.960554377
2.0771875,2.390397732,2.869737526
2.0775,2.96045995,3.311872196
2.0778125,2.9644464,3.399502491
2.078125,2.9644464,3.491115981
2.0784375,2.96285182,3.52537146
2.07875,2.953284342,3.346924314
2.0790625,2.535504478,2.942231679
2.079375,2.692570572,3.01711575
2.0796875,2.949297893,3.289566303
2.08,2.949297893,3.403485686
2.0803125,2.947703313,3.530947933
2.080625,2.946108734,3.457657141
2.0809375,2.749178149,3.031455252
2.08125,2.22296687,2.801226568
2.0815625,2.914217141,3.264073853
2.081875,2.921392749,3.401892408
2.0821875,2.92059546,3.50067565
2.0825,2.91979817,3.554050466
2.0828125,2.91900088,3.394722657
2.083125,2.52912616,2.93346865
2.0834375,2.403154369,2.872127443
2.08375,2.900663214,3.228225096
2.0840625,2.903055084,3.340551202
2.084375,2.902257794,3.44172436
2.0846875,2.899865924,3.479166395
2.085,2.794623669,3.140594802
2.0853125,2.155197236,2.767767729
2.085625,2.838474609,3.17485028
2.0859375,2.866379752,3.328601616
2.08625,2.864785172,3.432164692
2.0865625,2.862393303,3.515015153
2.086875,2.860798723,3.451284029
2.0871875,2.606463272,2.997199773
2.0875,2.149616207,2.76697109
2.0878125,2.83369087,3.189189783
2.088125,2.839271898,3.321431865
2.0884375,2.837677319,3.413045355
2.08875,2.835285449,3.49191262
2.0890625,2.78983993,3.229818375
2.089375,2.060319747,2.719969386
2.0896875,2.529923449,2.976487158
2.09,2.763529366,3.240174682
2.0903125,2.765921235,3.327008338
2.090625,2.767515815,3.406672242
2.0909375,2.766718525,3.418621828
2.09125,2.723664875,3.174053641
2.0915625,2.279574447,2.819549266
2.091875,2.590517476,2.985250188
2.0921875,2.7451917,3.197156174
2.0925,2.748380859,3.315855391
2.0928125,2.748380859,3.431368053
2.093125,2.7451917,3.330194894
2.0934375,2.530720739,2.928688816
2.09375,2.038792922,2.715986191
2.0940625,2.711705528,3.164493973
2.094375,2.717286556,3.295142776
2.0946875,2.717286556,3.387552905
2.095,2.716489267,3.444114278
2.0953125,2.715691977,3.323025143
