Time (s),Channel 1 (V),Channel 2 (V)
-0.00031744,10.55111833,0.001059999
-0.0003174,10.55191562,0.000741344
-0.00031736,10.53596983,0.001617647
-0.00031732,10.53437525,0.000741344
-0.00031728,10.52480777,0.000741344
-0.00031724,10.52480777,0.001139663
-0.0003172,10.5303888,0.000900672
-0.00031716,10.52719964,0.001298991
-0.00031712,10.52480777,0.001139663
-0.00031708,10.49929449,0.000900672
-0.00031704,10.50328094,0.001537983
-0.000317,10.49769992,0.000980336
-0.00031696,10.49530805,0.001059999
-0.00031692,10.47856496,-0.000134959
-0.00031688,10.45943,0.000821008
-0.00031684,10.44986253,0.000900672
-0.0003168,10.42753841,0.001378655
-0.00031676,10.39245766,0.001139663
-0.00031672,10.36774167,0.001458319
-0.00031668,10.33345821,0.000821008
-0.00031664,10.28641811,0.000343024
-0.0003166,10.23539157,0.000183697
-0.00031656,10.16841922,0.001458319
-0.00031652,10.1150008,0.000502352
-0.00031648,10.05520407,0.000183697
-0.00031644,10.00019107,-0.000453615
-0.0003164,9.939597043,0.000821008
-0.00031636,9.891759654,0.000582016
-0.00031632,9.835949367,0.000821008
-0.00031628,9.792895717,2.44E-05
-0.00031624,9.741071879,0.000821008
-0.0003162,9.690045331,0.001219327
-0.00031616,9.665329346,0.001059999
-0.00031612,9.626262145,0.000422688
-0.00031608,9.589586814,-0.000294287
-0.00031604,9.564870829,0.000104033
-0.000316,9.527398208,0.000502352
-0.00031596,9.497898485,0.00026336
-0.00031592,9.479560819,0.000741344
-0.00031588,9.441290908,0.000104033
-0.00031584,9.407007446,0.000821008
-0.0003158,9.371129404,0.001059999
-0.00031576,9.341629681,0.001059999
-0.00031572,9.291400422,0.000343024
-0.00031568,9.25950883,0.000741344
-0.00031564,9.217252469,0.000900672
-0.0003156,9.173401529,0.000821008
-0.00031556,9.146293676,0.000900672
-0.00031552,9.093672548,0.000980336
-0.00031548,9.044240579,-0.000294287
-0.00031544,9.007565248,0.001856639
-0.0003154,8.969295336,0.000502352
-0.00031536,8.932620005,0.000582016
-0.00031532,8.890363644,0.000741344
-0.00031528,8.856877472,0.00066168
-0.00031524,8.807445504,0.000741344
-0.0003152,8.77954036,0.000821008
-0.00031516,8.742865028,-0.000294287
-0.00031512,8.69423035,0.00066168
-0.00031508,8.656757728,0.00066168
-0.00031504,8.633636324,0.000582016
-0.000315,8.588988094,0.000502352
-0.00031496,8.558691081,0.000422688
