Time (s),Channel 1 (V),Channel 2 (V)
-1.4234375,3.843059778,3.90935148
-1.423125,3.843059778,3.907758202
-1.4228125,3.8334923,3.906164923
-1.4225,3.842262488,3.906961562
-1.4221875,3.8334923,3.907758202
-1.421875,3.835884169,3.907758202
-1.4215625,3.835086879,3.907758202
-1.42125,3.830303141,3.90935148
-1.4209375,3.835086879,3.910148119
-1.420625,3.826316691,3.910148119
-1.4203125,3.83269501,3.910148119
-1.42,3.827911271,3.910944758
-1.4196875,3.825519402,3.910944758
-1.419375,3.827911271,3.911741397
-1.4190625,3.818343793,3.910148119
-1.41875,3.827113981,3.910944758
-1.4184375,3.817546503,3.90935148
-1.418125,3.817546503,3.90935148
-1.4178125,3.817546503,3.90935148
-1.4175,3.808776315,3.908554841
-1.4171875,3.817546503,3.90935148
-1.416875,3.810370895,3.910944758
-1.4165625,3.811965475,3.910944758
-1.41625,3.811965475,3.913334675
-1.4159375,3.808776315,3.914927953
-1.415625,3.815951924,3.916521231
-1.4153125,3.807181736,3.91731787
-1.415,3.811965475,3.916521231
-1.4146875,3.807181736,3.91731787
-1.414375,3.803992577,3.916521231
-1.4140625,3.806384446,3.915724592
-1.41375,3.796816968,3.915724592
-1.4134375,3.803195287,3.914927953
-1.413125,3.795222389,3.914131314
-1.4128125,3.794425099,3.913334675
-1.4125,3.794425099,3.912538036
-1.4121875,3.785654911,3.911741397
-1.411875,3.792830519,3.910944758
-1.4115625,3.781668462,3.90935148
-1.41125,3.781668462,3.910148119
-1.4109375,3.781668462,3.910148119
-1.410625,3.772100984,3.910148119
-1.4103125,3.780073882,3.90935148
-1.41,3.769709114,3.908554841
-1.4096875,3.772898274,3.907758202
-1.409375,3.769709114,3.907758202
-1.4090625,3.764128086,3.907758202
-1.40875,3.769709114,3.908554841
-1.4084375,3.760938926,3.908554841
-1.408125,3.764925376,3.907758202
-1.4078125,3.760938926,3.908554841
-1.4075,3.757749767,3.910148119
-1.4071875,3.762533506,3.910148119
-1.406875,3.752168739,3.90935148
-1.4065625,3.755357898,3.906961562
-1.40625,3.748182289,3.905368284
-1.4059375,3.74499313,3.905368284
-1.405625,3.748979579,3.906164923
-1.4053125,3.739412101,3.905368284
-1.405,3.74579042,3.906961562
-1.4046875,3.741803971,3.906961562
-1.404375,3.740209391,3.907758202
-1.4040625,3.742601261,3.907758202
-1.40375,3.733831073,3.907758202
-1.4034375,3.742601261,3.908554841
-1.403125,3.735425652,3.908554841
-1.4028125,3.732236493,3.908554841
-1.4025,3.734628363,3.907758202
-1.4021875,3.725060885,3.908554841
-1.401875,3.733831073,3.90935148
-1.4015625,3.726655464,3.907758202
-1.40125,3.725060885,3.908554841
-1.4009375,3.726655464,3.907758202
-1.400625,3.717885276,3.907758202
-1.4003125,3.726655464,3.90935148
-1.4,3.721074436,3.910944758
-1.3996875,3.718682566,3.912538036
-1.399375,3.725060885,3.913334675
-1.3990625,3.717087987,3.914927953
-1.39875,3.724263595,3.914927953
-1.3984375,3.718682566,3.915724592
-1.398125,3.715493407,3.916521231
-1.3978125,3.719479856,3.915724592
-1.3975,3.709912378,3.914927953
-1.3971875,3.716290697,3.914131314
-1.396875,3.710709668,3.914927953
-1.3965625,3.705128639,3.913334675
-1.39625,3.708317799,3.912538036
-1.3959375,3.699547611,3.912538036
-1.395625,3.70353406,3.911741397
-1.3953125,3.698750321,3.910944758
-1.395,3.692372002,3.910148119
-1.3946875,3.695561162,3.908554841
-1.394375,3.685993684,3.90935148
-1.3940625,3.689980133,3.908554841
-1.39375,3.685993684,3.907758202
-1.3934375,3.678020786,3.908554841
-1.393125,3.685993684,3.906961562
-1.3928125,3.674034336,3.908554841
-1.3925,3.675628916,3.906961562
-1.3921875,3.675628916,3.907758202
-1.391875,3.665264148,3.910148119
-1.3915625,3.675628916,3.907758202
-1.39125,3.665264148,3.910148119
-1.3909375,3.666061438,3.910148119
-1.390625,3.669250598,3.910148119
-1.3903125,3.65888583,3.913334675
-1.39,3.664466859,3.910148119
-1.3896875,3.653304801,3.90935148
-1.389375,3.650115642,3.90935148
-1.3890625,3.654899381,3.90935148
-1.38875,3.644534613,3.908554841
-1.3884375,3.652507511,3.910148119
-1.388125,3.646926483,3.910148119
-1.3878125,3.642940034,3.910944758
-1.3875,3.649318352,3.911741397
-1.3871875,3.641345454,3.912538036
-1.386875,3.645331903,3.913334675
-1.3865625,3.641345454,3.913334675
-1.38625,3.634967135,3.913334675
-1.3859375,3.644534613,3.913334675
-1.385625,3.634967135,3.912538036
-1.3853125,3.635764425,3.913334675
-1.385,3.635764425,3.913334675
-1.3846875,3.626994237,3.912538036
-1.384375,3.635764425,3.912538036
-1.3840625,3.627791527,3.911741397
-1.38375,3.626994237,3.913334675
-1.3834375,3.630980686,3.914927953
-1.383125,3.622210498,3.914927953
-1.3828125,3.630980686,3.916521231
-1.3825,3.628588817,3.918911148
-1.3821875,3.624602368,3.919707787
-1.381875,3.630183397,3.920504426
-1.3815625,3.621413209,3.920504426
-1.38125,3.625399658,3.920504426
-1.3809375,3.623805078,3.919707787
-1.380625,3.6142376,3.918911148
-1.3803125,3.622210498,3.918911148
-1.38,3.61344031,3.918911148
-1.3796875,3.611845731,3.918114509
-1.379375,3.612643021,3.916521231
-1.3790625,3.603872833,3.916521231
-1.37875,3.609453861,3.915724592
-1.3784375,3.602278253,3.914927953
-1.378125,3.596697224,3.914131314
-1.3778125,3.602278253,3.914131314
-1.3775,3.592710775,3.912538036
-1.3771875,3.592710775,3.912538036
-1.376875,3.591116196,3.912538036
-1.3765625,3.582346008,3.911741397
-1.37625,3.591913485,3.911741397
-1.3759375,3.583143297,3.910148119
-1.375625,3.580751428,3.910944758
-1.3753125,3.583940587,3.911741397
-1.375,3.575170399,3.912538036
-1.3746875,3.579954138,3.912538036
-1.374375,3.577562269,3.913334675
-1.3740625,3.57038666,3.913334675
-1.37375,3.578359558,3.913334675
-1.3734375,3.567197501,3.911741397
-1.373125,3.564008342,3.90935148
-1.3728125,3.566400211,3.908554841
-1.3725,3.557630023,3.90935148
-1.3721875,3.563211052,3.90935148
-1.371875,3.559224603,3.910148119
-1.3715625,3.553643574,3.910944758
-1.37125,3.563211052,3.911741397
-1.3709375,3.554440864,3.910148119
-1.370625,3.556035444,3.912538036
-1.3703125,3.556035444,3.912538036
-1.37,3.548062545,3.912538036
-1.3696875,3.556035444,3.911741397
-1.369375,3.550454415,3.912538036
-1.3690625,3.544873386,3.911741397
-1.36875,3.550454415,3.912538036
-1.3684375,3.541684227,3.912538036
-1.368125,3.543278807,3.912538036
-1.3678125,3.544873386,3.912538036
-1.3675,3.536103198,3.912538036
-1.3671875,3.541684227,3.913334675
-1.366875,3.537697778,3.914131314
-1.3665625,3.532914039,3.913334675
-1.36625,3.542481517,3.915724592
-1.3659375,3.536103198,3.91731787
-1.365625,3.536900488,3.918911148
-1.3653125,3.539292357,3.918911148
-1.365,3.530522169,3.918911148
-1.3646875,3.536900488,3.919707787
-1.364375,3.533711329,3.919707787
-1.3640625,3.52733301,3.918911148
-1.36375,3.533711329,3.918114509
-1.3634375,3.524143851,3.91731787
-1.363125,3.520954692,3.91731787
-1.3628125,3.523346561,3.914927953
-1.3625,3.514576373,3.914927953
-1.3621875,3.518562822,3.914131314
-1.361875,3.514576373,3.914927953
-1.3615625,3.504211605,3.912538036
-1.36125,3.514576373,3.913334675
-1.3609375,3.505806185,3.911741397
-1.360625,3.502617026,3.911741397
-1.3603125,3.505806185,3.911741397
-1.36,3.496238707,3.911741397
-1.3596875,3.499427867,3.910944758
-1.359375,3.496238707,3.910148119
-1.3590625,3.488265809,3.908554841
-1.35875,3.495441418,3.90935148
-1.3584375,3.489860389,3.90935148
-1.358125,3.48507665,3.910148119
-1.3578125,3.492252258,3.911741397
-1.3575,3.48507665,3.910944758
-1.3571875,3.48587394,3.911741397
-1.356875,3.48507665,3.910148119
-1.3565625,3.473914592,3.907758202
-1.35625,3.477901042,3.906961562
-1.3559375,3.474711882,3.906961562
-1.355625,3.465941694,3.906961562
-1.3553125,3.476306462,3.907758202
-1.355,3.467536274,3.908554841
-1.3546875,3.465941694,3.908554841
-1.354375,3.472320013,3.90935148
-1.3540625,3.463549825,3.910148119
-1.35375,3.465941694,3.910944758
-1.3534375,3.467536274,3.911741397
-1.353125,3.457171506,3.911741397
-1.3528125,3.464347115,3.910944758
-1.3525,3.460360666,3.911741397
-1.3521875,3.452387767,3.912538036
-1.351875,3.460360666,3.912538036
-1.3515625,3.451590478,3.912538036
-1.35125,3.449995898,3.913334675
